date_july,local_ip_july,remote_asn_july,flows_july,date_aug,local_ip_aug,remote_asn_aug,flows_aug,date_sept,local_ip_sept,remote_asn_sept,flows_sept
719,1,9829,2,816,9,14912,45,921,9,4513,1
719,1,9908,1,816,9,15169,177,921,9,5067,3
719,1,9919,1,816,9,16509,1,921,9,5779,52
719,1,11351,2,816,9,16807,59,921,9,6356,2
719,1,14777,13,816,9,17012,2,921,9,6432,4
719,1,14778,4,816,9,17110,2,921,9,7224,1
719,1,15169,2,816,9,19292,1,921,9,8070,3
719,1,15706,2,816,9,19296,7,921,9,8075,2
719,1,16852,3,816,9,20461,24,921,9,9729,6
719,1,17897,2,816,9,20940,6,921,9,10794,8
719,1,18101,1,816,9,21844,5,921,9,10910,2
719,1,19094,3,816,9,23352,4,921,9,11442,2
719,1,19262,1,816,9,25751,1,921,9,11643,15
719,1,22773,2,816,9,26101,125,921,9,12182,14
719,1,23606,1,816,9,32392,10,921,9,13756,2
719,1,25532,1,816,9,33070,8,921,9,14780,89
719,1,27810,2,816,9,33694,5,921,9,15169,21
719,1,32743,2,816,9,36088,259,921,9,19916,3
719,1,34320,1,816,9,36856,2,921,9,20940,51
719,1,35908,2,817,0,209,1,921,9,23273,2
719,2,81,1,817,0,852,1,921,9,25751,1
719,2,1312,88,817,0,1239,1,921,9,26101,25
719,2,3462,877,817,0,2828,3,921,9,26228,2
719,2,3561,11,817,0,3462,1,921,9,30217,9
719,2,3659,1,817,0,3561,23,921,9,36088,37
719,2,3701,1,817,0,3671,8,921,9,36856,1
719,2,4323,4,817,0,4134,2,922,0,4,1
719,2,4538,3,817,0,4230,1,922,0,3216,2
719,2,4837,2,817,0,4837,2,922,0,3549,1
719,2,5650,50,817,0,5410,1,922,0,3561,42
719,2,7018,160,817,0,5552,1,922,0,3595,1
719,2,7132,3,817,0,6432,1,922,0,3671,5
719,2,7377,76,817,0,6461,1,922,0,4134,19
719,2,11840,1,817,0,6724,1,922,0,4544,1
719,2,16322,2,817,0,6799,1,922,0,4618,1
719,2,16467,8,817,0,6830,1,922,0,4686,1
719,2,19094,1,817,0,6939,1,922,0,4713,1
719,2,19306,3,817,0,7029,2,922,0,4766,1
719,2,19918,584,817,0,7393,1,922,0,4837,1
719,2,23606,1,817,0,7738,1,922,0,5483,1
719,2,27596,2,817,0,8075,2,922,0,6432,2
719,2,27810,7,817,0,8113,1,922,0,6724,1
719,2,29863,4,817,0,8359,1,922,0,6939,2
719,2,30099,4,817,0,9304,169,922,0,7018,1
719,2,32400,2,817,0,11486,1,922,0,7738,2
719,2,33260,4,817,0,11530,1,922,0,8447,1
719,2,33438,1,817,0,12322,2832,922,0,10938,1
719,2,33650,37,817,0,13353,2,922,0,13462,31
719,3,3462,2,817,0,13462,34,922,0,14742,1
719,3,4134,1,817,0,13867,1,922,0,15500,1
719,3,4812,1,817,0,17228,1,922,0,17228,1
719,3,4837,6,817,0,17897,1,922,0,17557,1
719,3,5078,5,817,0,18866,1,922,0,24835,1
719,3,7132,1,817,0,19271,2,922,0,26085,1
719,3,9116,1,817,0,19296,1,922,0,26831,1
719,3,9808,1,817,0,19916,1,922,0,32479,1
719,3,9919,1,817,0,21844,1,922,0,33489,1
719,3,11351,4,817,0,22773,2,922,0,35911,1
719,3,19094,5,817,0,26831,1,922,2,209,72
719,4,2914,1,817,0,30099,2,922,2,553,2
719,4,3462,882,817,0,30890,1,922,2,786,149
719,4,4323,1,817,0,31186,1,922,2,1312,84
719,4,4837,1,817,0,31976,13,922,2,3557,1
719,4,7132,1446,817,0,31983,4358,922,2,3561,7
719,4,14777,10,817,0,32636,2,922,2,4134,495
719,4,14778,2,817,0,33379,1,922,2,4983,4
719,4,19094,1,817,1,1299,2,922,2,5650,136
719,4,22855,15,817,1,3215,4,922,2,7018,67
719,4,23606,1,817,1,3265,4708,922,2,7377,82
719,4,29895,15,817,1,3561,24,922,2,8069,12
719,4,31976,83,817,1,3794,6,922,2,11414,18
719,4,33651,54,817,1,4134,8,922,2,11840,1
719,5,3356,1,817,1,4323,1,922,2,13749,1
719,5,3462,1,817,1,4618,1,922,2,14425,5
719,5,3561,1,817,1,4766,1,922,2,17557,1
719,5,4812,1,817,1,6325,2,922,2,19318,1
719,5,4837,4,817,1,6400,2,922,2,19444,3
719,5,5078,2,817,1,7046,1,922,2,19918,228
719,5,7132,1,817,1,7132,1,922,2,29863,4
719,5,8070,4,817,1,8047,1,922,2,30099,8
719,5,9116,2,817,1,9304,169,922,2,33260,8
719,5,9919,1,817,1,9318,1,922,2,33650,35
719,5,11351,2,817,1,9800,1,922,2,33651,53
719,5,19094,3,817,1,11776,2,922,2,36384,6
719,6,3462,2,817,1,12302,5,922,2,36828,3
719,6,3595,2,817,1,12322,2,922,3,4134,26
719,6,4812,1,817,1,14778,18,922,3,4837,1
719,6,4837,4,817,1,14780,2,922,3,9812,2
719,6,5078,2,817,1,27257,16,922,3,17557,2
719,6,9116,2,817,1,31983,4212,922,3,18566,6
719,6,9803,1,817,2,52,51,922,3,24400,1
719,6,9808,1,817,2,209,46,922,3,24851,11
719,6,9919,1,817,2,1312,98,922,3,29550,1
719,6,11351,2,817,2,3561,3,922,3,30315,2
719,6,17897,3,817,2,3659,1,922,6,4134,38
719,6,19094,3,817,2,4983,93,922,6,4230,1
719,6,23606,1,817,2,5650,159,922,6,9812,1
719,7,2152,31,817,2,6478,3,922,6,17447,1
719,7,3356,2,817,2,7018,381,922,6,17557,2
719,7,3561,5,817,2,7132,13,922,6,18566,5
719,7,3701,3,817,2,7377,96,922,6,24139,1
719,7,4264,2,817,2,8001,1,922,6,24400,2
719,7,4323,9,817,2,9304,169,922,6,24851,14
719,7,6432,8,817,2,11414,15,922,6,29550,2
719,7,7132,1,817,2,12322,236,922,6,30315,2
719,7,8002,1,817,2,16467,1,922,7,2152,1
719,7,8070,1,817,2,19262,24,922,7,3561,2
719,7,8075,2,817,2,19918,523,922,7,3701,1
719,7,9156,7,817,2,29863,8,922,7,8070,1
719,7,9443,5,817,2,30099,4,922,7,8075,2
719,7,10754,1,817,2,31983,4099,922,7,9156,3
719,7,10763,2,817,2,33260,12,922,7,15169,12
719,7,12168,2,817,2,33650,16,922,7,18924,48
719,7,12179,2,817,2,33651,7,922,7,20940,2
719,7,12182,3,817,2,36828,3,922,7,21844,32
719,7,12222,26,817,3,3549,1,922,7,25973,4
719,7,13867,4,817,3,4134,5,922,7,29550,6
719,7,14776,2,817,3,6128,2,922,7,36856,5
719,7,15169,67,817,3,6325,1,922,8,59,3
719,7,16509,9,817,3,9304,1,922,8,1668,8
719,7,17477,6,817,3,21844,1,922,8,2152,12
719,7,18924,48,817,3,26496,1,922,8,2914,5
719,7,19094,1,817,3,27257,1,922,8,3356,11
719,7,21844,15,817,3,31983,1,922,8,3491,1
719,7,22822,5,817,4,4323,1,922,8,3561,2
719,7,26101,10,817,4,7132,14,922,8,3575,4
719,7,30217,13,817,4,9304,169,922,8,3701,1
719,7,33070,1,817,4,9803,2,922,8,4230,1
719,7,35845,1,817,4,10796,15,922,8,4264,2
719,7,36856,14,817,4,12322,2824,922,8,4265,34
719,8,2914,1,817,4,14777,2,922,8,5662,22
719,8,7132,1,817,4,14778,2,922,8,7362,6
719,8,8075,2,817,4,15169,86,922,8,8075,2
719,8,15169,4,817,4,19548,1,922,8,10565,1
719,8,19094,1,817,4,22855,14,922,8,10763,2
719,9,209,5,817,4,27257,3,922,8,10933,3
719,9,1668,15,817,4,31976,85,922,8,12168,3
719,9,2152,449,817,4,31983,4375,922,8,13601,12
719,9,2911,34,817,5,209,1,922,8,15065,1
719,9,3356,590,817,5,2152,3,922,8,15169,340
719,9,3549,1,817,5,3356,2,922,8,15830,2
719,9,3561,72,817,5,4134,11,922,8,16150,8
719,9,3699,4,817,5,4812,1,922,8,17055,3
719,9,3707,17,817,5,6325,2,922,8,19043,20
719,9,4265,64,817,5,8070,6,922,8,20940,1
719,9,4267,2,817,5,8075,4,922,8,21568,2
719,9,4436,5,817,5,9304,1,922,8,22822,2
719,9,5662,39,817,5,13867,2,922,8,24400,1
719,9,5779,168,817,5,21844,1,922,8,25751,2
719,9,6318,6,817,5,27257,3,922,8,26101,2
719,9,6334,3,817,5,31983,1,922,8,26201,1
719,9,6432,83,817,6,4134,5,922,8,28576,505
719,9,7091,45,817,6,4713,5,922,8,29550,1
719,9,7132,2,817,6,6325,1,922,8,29720,3
719,9,7224,6,817,6,9304,2,922,8,36856,4
719,9,7260,17,817,6,9808,1,922,8,40092,4
719,9,7349,167,817,6,27257,2,922,9,71,18
719,9,7743,15,817,6,31983,1,922,9,102,83
719,9,8002,1,817,7,2152,3,922,9,174,3
719,9,8070,4,817,7,3701,2,922,9,209,18
719,9,8075,2,817,7,7497,1,922,9,701,1
719,9,8176,1,817,7,8070,4,922,9,1267,5
719,9,8182,6,817,7,8075,2,922,9,1889,1
719,9,9194,1,817,7,9156,5,922,9,2152,55
719,9,10763,3,817,7,9167,13,922,9,2828,2
719,9,10794,9,817,7,15169,28,922,9,2914,213
719,9,10912,1,817,7,18924,48,922,9,3356,6
719,9,11040,8,817,7,19306,9,922,9,3491,1
719,9,11266,63,817,7,21844,12,922,9,3561,5
719,9,11329,29,817,7,36856,11,922,9,3595,14
719,9,11486,12,817,8,2152,2,922,9,3614,2
719,9,11922,1,817,8,7018,210,922,9,4265,13
719,9,12147,23,817,8,7497,1,922,9,5779,32
719,9,12168,888,817,8,8075,4,922,9,6432,94
719,9,12179,7,817,8,11172,2,922,9,6453,155
719,9,12182,4,817,8,15169,4,922,9,6461,8
719,9,12222,18,817,9,1313,1,922,9,6939,193
719,9,13322,14,817,9,2152,30,922,9,6984,1
719,9,13323,6,817,9,3561,2,922,9,7132,2
719,9,13649,1,817,9,3742,2,922,9,7342,2
719,9,14501,2,817,9,4267,6,922,9,8070,1
719,9,14780,466,817,9,4323,4,922,9,8075,2
719,9,14806,9,817,9,5779,35,922,9,9143,2
719,9,15169,322,817,9,6432,2,922,9,9929,2
719,9,15334,1,817,9,7342,2,922,9,10532,8
719,9,16276,7,817,9,8070,4,922,9,10692,13
719,9,16432,3,817,9,8075,2,922,9,10763,3
719,9,17231,4,817,9,11486,4,922,9,10790,4
719,9,18462,1,817,9,12188,31,922,9,10910,4
719,9,19024,1,817,9,12222,1,922,9,10912,9
719,9,19296,50,817,9,14492,2,922,9,10933,16
719,9,19773,2,817,9,14780,37,922,9,11486,11
719,9,20461,6,817,9,15169,28,922,9,11944,9
719,9,21840,1,817,9,15226,6,922,9,12079,50
719,9,22277,2,817,9,19296,7,922,9,12168,5
719,9,22527,3,817,9,20940,9,922,9,12182,2
719,9,22758,3,817,9,22658,38,922,9,13593,3
719,9,22822,1,817,9,23504,11,922,9,13749,6
719,9,22883,1,817,9,26101,8,922,9,13867,78
719,9,25751,7,817,9,33419,3,922,9,14743,2
719,9,25897,1,817,9,36088,6,922,9,14776,1
719,9,26101,104,818,0,1239,1,922,9,14780,79
719,9,27357,36,818,0,3320,1,922,9,14829,2
719,9,29873,10,818,0,3352,1,922,9,15169,662
719,9,30060,13,818,0,3549,1,922,9,16509,6
719,9,30315,55,818,0,3561,24,922,9,16966,1
719,9,33260,2,818,0,3671,5,922,9,17225,69
719,9,33694,1,818,0,3786,1,922,9,19041,43
719,9,36088,297,818,0,4134,3,922,9,19296,2
719,9,36561,11,818,0,4814,1,922,9,19647,1
719,9,36839,43,818,0,4837,2,922,9,19773,2
719,9,36856,2,818,0,5617,1,922,9,20183,2
720,0,209,1,818,0,6327,1,922,9,20940,31
720,0,701,5,818,0,6432,1,922,9,21568,24
720,0,1680,1,818,0,6724,1,922,9,21844,4
720,0,2819,5,818,0,6802,2,922,9,22277,1
720,0,2856,1,818,0,6830,1,922,9,22822,1
720,0,2914,1,818,0,6939,1,922,9,24996,1
720,0,3269,3,818,0,7018,2,922,9,25751,2
720,0,3352,1,818,0,7132,252,922,9,26101,19
720,0,3356,1,818,0,8866,2,922,9,26496,3
720,0,3561,39,818,0,9121,2,922,9,29668,7
720,0,3671,14,818,0,9583,55,922,9,29720,5
720,0,3786,1,818,0,10994,1,922,9,30315,99
720,0,4766,2,818,0,13462,46,922,9,31591,3
720,0,4814,1,818,0,13601,1,922,9,32244,15
720,0,4837,1367,818,0,15395,1,922,9,33694,2
720,0,5089,1,818,0,15802,1,922,9,36088,37
720,0,5617,1,818,0,16230,1,922,9,36561,27
720,0,6432,2,818,0,18101,1,922,9,36839,1
720,0,6713,1,818,0,18747,1,922,9,36856,1
720,0,6724,1,818,0,21021,1,923,0,225,850
720,0,8002,1,818,0,21844,2,923,0,701,1
720,0,8176,1,818,0,26831,1,923,0,3269,2
720,0,11383,1,818,0,29571,1,923,0,3462,9
720,0,11427,1,818,0,31976,3,923,0,3549,1
720,0,11486,1,818,0,32613,2,923,0,3561,9
720,0,12131,1,818,1,87,1,923,0,3671,12
720,0,12180,1,818,1,1781,4,923,0,4134,1
720,0,13118,1,818,1,3265,4718,923,0,4766,2
720,0,13237,2,818,1,3561,19,923,0,5413,1
720,0,13367,1,818,1,3790,5,923,0,5617,1
720,0,13462,29,818,1,4134,3,923,0,6746,310
720,0,13749,1,818,1,4266,4,923,0,9121,1
720,0,13867,1,818,1,4565,1,923,0,9318,3
720,0,16811,1,818,1,4713,3,923,0,10738,1
720,0,17228,1,818,1,4766,4,923,0,10994,1
720,0,18566,1,818,1,4788,1,923,0,11646,1
720,0,19296,1,818,1,6461,2,923,0,12479,1
720,0,19893,1,818,1,6802,1,923,0,12741,1
720,0,20685,1,818,1,7018,1,923,0,13462,37
720,0,25074,1,818,1,7046,1,923,0,13768,1
720,0,27699,1,818,1,7132,1,923,0,13867,1
720,0,33651,1,818,1,7385,2,923,0,15180,1
720,0,34317,1,818,1,7738,1,923,0,17557,2
720,1,680,1,818,1,8376,1,923,0,17638,599
720,1,701,2,818,1,9121,1,923,0,19115,1
720,1,1103,10,818,1,9583,86,923,0,19429,1
720,1,1668,2,818,1,9808,1,923,0,20115,1
720,1,2819,7,818,1,12578,2,923,0,20258,1
720,1,2828,2,818,1,14361,1,923,0,20668,1
720,1,3265,1313,818,1,14742,24,923,0,22019,1
720,1,3352,1,818,1,14778,8,923,0,33489,1
720,1,3462,1,818,1,15169,2,923,0,33854,1
720,1,3561,5,818,1,19262,2,923,0,36377,1
720,1,4134,14,818,1,19429,1,923,2,16,1
720,1,4266,2,818,1,20759,1,923,2,59,1
720,1,4766,5,818,1,21844,1,923,2,209,4
720,1,4837,1364,818,1,23724,2,923,2,225,850
720,1,6197,1,818,1,27257,12,923,2,1312,83
720,1,6327,1,818,1,29550,2,923,2,2914,1
720,1,6461,18,818,1,32613,2,923,2,3561,3
720,1,8376,2,818,2,52,75,923,2,4323,8
720,1,9318,4,818,2,174,1,923,2,4760,4
720,1,9800,2,818,2,209,16,923,2,5650,1
720,1,10994,2,818,2,1312,92,923,2,6746,77
720,1,12390,2,818,2,3561,6,923,2,7018,160
720,1,14361,2,818,2,4323,16,923,2,7132,17
720,1,14777,12,818,2,4983,12,923,2,7377,79
720,1,14778,10,818,2,5650,64,923,2,8069,6
720,1,14780,1,818,2,6478,12,923,2,9318,3
720,1,17897,3,818,2,7018,157,923,2,17557,2
720,1,25074,10,818,2,7132,4,923,2,17638,1020
720,1,28573,2,818,2,7377,90,923,2,18530,2
720,1,30099,2,818,2,9583,38,923,2,19181,1
720,1,34320,1,818,2,11414,6,923,2,19429,1
720,1,35908,3,818,2,11939,4,923,2,19444,1
720,2,1312,84,818,2,12182,2,923,2,20057,3
720,2,2152,1,818,2,13749,1,923,2,29863,8
720,2,2819,4,818,2,15169,4,923,2,30099,4
720,2,3561,6,818,2,16467,4,923,2,33260,4
720,2,4323,8,818,2,19262,62,923,2,33287,6
720,2,4538,12,818,2,19918,272,923,2,33650,824
720,2,4766,1,818,2,30099,8,923,2,33651,10
720,2,4837,1364,818,2,32613,2,923,3,73,1
720,2,5650,177,818,2,33260,8,923,3,225,1
720,2,7018,175,818,2,33650,22,923,3,1659,1
720,2,7132,3,818,2,33651,4,923,3,2152,3
720,2,7377,80,818,2,36351,1,923,3,2500,3
720,2,11414,1,818,2,36856,1,923,3,3462,1
720,2,19918,489,818,3,87,1,923,3,3561,2
720,2,29863,4,818,3,4766,1,923,3,4134,12
720,2,30099,4,818,3,5078,2,923,3,6746,2
720,2,33260,4,818,3,6802,6,923,3,6850,2
720,2,33650,16,818,3,7018,2,923,3,6981,2
720,2,33651,8,818,3,7132,1,923,3,7132,1
720,2,36351,2,818,3,8048,1,923,3,9318,3
720,2,36828,3,818,3,9583,1,923,3,15180,1
720,3,1668,1,818,3,9808,1,923,3,17557,3
720,3,4134,2,818,3,12578,1,923,3,17638,4
720,3,4766,1,818,3,14361,1,923,3,19429,2
720,3,4812,1,818,3,21844,2,923,3,24139,2
720,3,4837,9,818,3,29550,1,923,3,26496,1
720,3,9800,2,818,3,32613,4,923,3,29550,1
720,3,25074,1,818,4,3561,4,923,6,73,2
720,4,2819,10,818,4,6428,1,923,6,225,1
720,4,4766,1,818,4,6802,1,923,6,1659,1
720,4,4837,486,818,4,7018,1,923,6,2500,3
720,4,7132,6,818,4,7132,200,923,6,3561,2
720,4,14777,6,818,4,9583,51,923,6,4134,7
720,4,22855,15,818,4,13767,1,923,6,4323,2
720,4,25074,12,818,4,14743,2,923,6,4812,3
720,4,31976,84,818,4,14778,2,923,6,6746,1
720,5,1668,2,818,4,15169,80,923,6,6850,5
720,5,3462,1,818,4,15965,1,923,6,6981,2
720,5,4134,3,818,4,21844,1,923,6,9318,2
720,5,4766,1,818,4,22855,14,923,6,9803,2
720,5,4812,1,818,4,23342,2,923,6,12917,1
720,5,4837,9,818,4,31976,83,923,6,17557,2
720,5,7132,1,818,4,32613,2,923,6,17638,4
720,5,8070,2,818,4,33651,10,923,6,19429,2
720,5,9800,2,818,5,87,1,923,6,29550,2
720,5,9803,2,818,5,2152,1,923,7,2152,4
720,5,25074,1,818,5,3356,1,923,7,3265,5
720,6,1668,2,818,5,4134,4,923,7,3561,7
720,6,2819,2,818,5,4766,4,923,7,3701,1
720,6,4134,4,818,5,5078,6,923,7,7011,2
720,6,4766,2,818,5,6802,4,923,7,8070,1
720,6,4837,2,818,5,7018,2,923,7,8075,4
720,6,9800,2,818,5,8070,6,923,7,9156,3
720,6,25074,2,818,5,8075,3,923,7,15169,33
720,6,36856,4,818,5,8342,1,923,7,18924,48
720,7,3,1,818,5,9583,2,923,7,21844,209
720,7,209,18,818,5,12322,4,923,7,25973,36
720,7,1239,11,818,5,12578,2,923,7,29550,2
720,7,1668,3,818,5,13867,2,923,7,36856,10
720,7,2152,54,818,5,14361,1,923,8,3,2
720,7,3561,13,818,5,20940,5,923,8,209,10
720,7,4264,6,818,5,21844,2,923,8,225,825
720,7,4266,6,818,5,29550,2,923,8,714,1
720,7,6140,6,818,5,32613,2,923,8,1668,4
720,7,6432,8,818,6,87,2,923,8,2152,27
720,7,7132,1,818,6,4134,2,923,8,2914,1
720,7,7333,24,818,6,4766,2,923,8,3561,5
720,7,8001,6,818,6,5078,5,923,8,3575,1
720,7,8070,9,818,6,6802,5,923,8,3701,1
720,7,8075,22,818,6,7018,4,923,8,4266,5
720,7,8473,45,818,6,7132,1,923,8,5662,9
720,7,8560,3,818,6,9583,2,923,8,6140,5
720,7,9156,10,818,6,9808,1,923,8,6746,316
720,7,10913,6,818,6,12578,1,923,8,8001,5
720,7,11479,19,818,6,14361,2,923,8,8070,5
720,7,12182,6,818,6,17638,1,923,8,8075,11
720,7,12222,8,818,6,21844,3,923,8,12552,5
720,7,12552,6,818,6,29550,5,923,8,13890,5
720,7,13890,6,818,6,32613,3,923,8,15169,867
720,7,14743,5,818,7,271,6,923,8,17374,6
720,7,15169,96,818,7,701,40,923,8,20940,2
720,7,17374,8,818,7,1239,6,923,8,22205,5
720,7,18924,48,818,7,2152,5,923,8,22822,10
720,7,21844,21,818,7,2914,2,923,8,22982,5
720,7,22205,6,818,7,3561,4,923,8,26238,1
720,7,22822,24,818,7,3701,1,923,8,27357,2
720,7,22982,6,818,7,7735,4,923,8,29550,1
720,7,26347,3,818,7,8070,4,923,8,33554,5
720,7,27357,4,818,7,8560,1,923,8,36856,4
720,7,33070,3,818,7,9156,6,923,9,553,142
720,7,33554,6,818,7,10763,2,923,9,2152,186
720,7,36856,17,818,7,15169,39,923,9,3561,2
720,8,1668,1,818,7,18924,50,923,9,5779,164
720,8,3561,2,818,7,19306,143,923,9,6181,2
720,8,8070,2,818,7,21844,20,923,9,8070,3
720,8,8075,2,818,7,29550,5,923,9,8075,2
720,8,9457,1,818,7,36856,16,923,9,10464,1
720,8,15169,4,818,8,2152,1,923,9,10763,1
720,8,31898,169,818,8,8070,2,923,9,10912,37
720,9,3,2,818,8,15169,4,923,9,11486,22
720,9,73,2,818,8,29550,1,923,9,11922,1
720,9,111,1,818,9,2152,1,923,9,12180,2
720,9,137,10,818,9,8070,3,923,9,12182,15
720,9,209,1,819,0,137,1,923,9,14780,425
720,9,2152,6,819,0,701,1,923,9,14829,18
720,9,3794,12,819,0,1790,1,923,9,15169,26
720,9,4323,11,819,0,2379,1,923,9,21735,22
720,9,6334,3,819,0,2828,1,923,9,21844,1
720,9,6432,4,819,0,3292,1,923,9,26101,54
720,9,6939,4,819,0,3320,1,923,9,26447,24
720,9,7132,2,819,0,3462,2,923,9,29720,10
720,9,8070,2,819,0,3561,32,923,9,36088,103
720,9,8643,32,819,0,3671,5,923,9,36856,1
720,9,10794,12,819,0,3909,1,924,0,209,1
720,9,12168,2,819,0,4134,8,924,0,701,1
720,9,12222,2,819,0,4589,1,924,0,812,1
720,9,13756,4,819,0,4837,6,924,0,1785,2
720,9,15169,180,819,0,8001,1,924,0,3352,1
720,9,15226,11,819,0,8151,1,924,0,3561,1
720,9,15334,6,819,0,8167,1,924,0,3595,1
720,9,17225,5,819,0,8708,3,924,0,3671,2
720,9,20461,6,819,0,8972,3,924,0,4134,3
720,9,25751,4,819,0,8997,1,924,0,4618,1
720,9,26228,2,819,0,9318,163,924,0,4837,4
720,9,33419,9,819,0,9415,1,924,0,5384,1
720,9,36561,1,819,0,9506,1,924,0,5486,1
720,9,36856,2,819,0,10738,1,924,0,5617,1
721,0,209,1,819,0,13462,44,924,0,5668,1
721,0,701,2,819,0,13867,1,924,0,6619,1
721,0,1668,1,819,0,14779,3,924,0,7018,1
721,0,2828,2,819,0,17228,1,924,0,7132,3
721,0,2856,1,819,0,17633,1,924,0,7470,1
721,0,3561,6,819,0,17839,1,924,0,7543,2
721,0,3671,21,819,0,20231,1,924,0,8075,1
721,0,3786,1,819,0,20258,1,924,0,8359,6
721,0,4134,6,819,0,21565,1,924,0,8422,23
721,0,4230,1,819,0,24835,1,924,0,8560,151
721,0,4544,1,819,0,27699,1,924,0,9318,1847
721,0,4837,7,819,0,33287,1,924,0,9824,1
721,0,5087,1,819,1,137,1,924,0,9924,1
721,0,6432,1,819,1,1299,4,924,0,10938,1
721,0,6724,18,819,1,1659,2,924,0,10994,1
721,0,6939,1,819,1,2108,7,924,0,13462,29
721,0,6993,2,819,1,3215,2,924,0,13768,2
721,0,7132,2,819,1,3265,4698,924,0,14080,1
721,0,7418,1,819,1,3292,16,924,0,15802,1
721,0,8014,1,819,1,3307,3,924,0,17557,1
721,0,8151,2,819,1,3505,1,924,0,19262,2
721,0,8167,1,819,1,3561,41,924,0,19548,1
721,0,8394,1,819,1,4134,335,924,0,20934,28
721,0,8560,1,819,1,4266,2,924,0,22909,1
721,0,8708,1,819,1,4323,1,924,0,23531,1
721,0,9145,1,819,1,4515,2,924,0,32244,1
721,0,9304,1,819,1,4657,1,924,0,33651,1
721,0,9394,1,819,1,4755,2,924,2,25,1
721,0,9457,1,819,1,4766,4,924,2,47,1
721,0,9943,1,819,1,5384,1,924,2,104,1
721,0,10139,1,819,1,5413,3,924,2,812,1
721,0,10796,1,819,1,6400,3,924,2,1312,88
721,0,10912,1,819,1,6461,2,924,2,2637,2
721,0,11351,1,819,1,7046,2,924,2,3561,6
721,0,11427,1,819,1,7796,1,924,2,3595,1
721,0,13237,3,819,1,8342,1,924,2,4323,4
721,0,13462,20,819,1,8708,23,924,2,6360,1
721,0,13749,1118,819,1,8972,3,924,2,6724,7
721,0,17968,1,819,1,9269,1,924,2,7018,144
721,0,19262,2,819,1,9316,1,924,2,7132,3
721,0,20401,1,819,1,9318,166,924,2,7377,83
721,0,22291,1,819,1,9916,1,924,2,7470,1
721,0,26831,1,819,1,9930,1,924,2,7543,2
721,0,30975,1,819,1,10530,1,924,2,8560,151
721,0,33668,1,819,1,11486,4,924,2,9116,5
721,0,35047,1,819,1,12252,1,924,2,9318,245
721,1,81,2,819,1,13749,16,924,2,9924,1
721,1,209,6,819,1,13767,1,924,2,11537,1
721,1,2018,1,819,1,14742,4,924,2,17557,1
721,1,2152,1,819,1,14778,8,924,2,19817,28
721,1,2200,2,819,1,14780,1,924,2,20057,32
721,1,2828,2,819,1,17506,2,924,2,20934,19
721,1,3215,2,819,1,17676,1,924,2,21844,11
721,1,3265,1340,819,1,17813,1,924,2,29863,4
721,1,3320,1,819,1,17854,2,924,2,30099,8
721,1,3462,872,819,1,18302,2,924,2,31034,5
721,1,3561,4,819,1,20001,1,924,2,33260,4
721,1,3794,10,819,1,24373,1,924,2,33287,5
721,1,4134,36,819,1,24589,8,924,2,33650,108
721,1,4266,2,819,1,27257,2,924,2,33651,9
721,1,4323,1,819,1,33438,4,924,3,812,1
721,1,4741,1,819,1,33650,2,924,3,1659,1
721,1,4766,4,819,2,52,18,924,3,3595,2
721,1,4812,2,819,2,137,1,924,3,4134,1
721,1,4814,1,819,2,1312,82,924,3,5617,2
721,1,4837,22,819,2,3462,1,924,3,7016,1
721,1,6221,2,819,2,3561,14,924,3,7470,2
721,1,6400,1,819,2,4181,1,924,3,7543,1
721,1,6461,1,819,2,4323,11,924,3,8359,4
721,1,6478,3,819,2,6360,1,924,3,8560,2
721,1,6724,17,819,2,6478,2,924,3,9924,1
721,1,7132,2,819,2,7018,144,924,3,13749,2
721,1,7643,2,819,2,7132,15,924,3,16526,3
721,1,8151,1,819,2,7377,81,924,3,17557,1
721,1,8708,1,819,2,8708,3,924,3,18302,1
721,1,9318,1,819,2,8972,3,924,3,20934,1
721,1,9394,1,819,2,9318,163,924,3,21844,4
721,1,9498,1,819,2,10598,3,924,3,24607,1
721,1,9924,2,819,2,11414,1,924,3,26496,1
721,1,9929,1,819,2,16572,9,924,3,29550,1
721,1,10154,1,819,2,18530,3,924,6,1659,2
721,1,11115,1,819,2,19262,36,924,6,3462,2
721,1,11427,1,819,2,19318,1,924,6,3595,2
721,1,11486,4,819,2,19918,164,924,6,4134,2
721,1,12251,1,819,2,27596,2,924,6,5617,1
721,1,12302,11,819,2,29863,1,924,6,7470,1
721,1,12880,2,819,2,30099,16,924,6,7543,1
721,1,13749,672,819,2,33260,8,924,6,8359,2
721,1,14777,9,819,2,33650,282,924,6,8422,1
721,1,14778,4,819,2,33651,19,924,6,8560,1
721,1,15169,2,819,3,137,2,924,6,9803,2
721,1,17184,2,819,3,1659,2,924,6,9924,1
721,1,17622,2,819,3,2152,2,924,6,13749,2
721,1,17850,2,819,3,3215,2,924,6,16526,4
721,1,18118,4,819,3,3292,2,924,6,17557,1
721,1,19262,1,819,3,3462,1,924,6,18302,6
721,1,19548,2,819,3,3505,2,924,6,20934,1
721,1,21844,2,819,3,4134,313,924,6,21844,3
721,1,22291,1,819,3,4713,7,924,6,24607,1
721,1,22689,1,819,3,5413,1,924,6,29550,2
721,1,29571,2,819,3,6461,6,924,6,36856,4
721,1,34104,1,819,3,8048,1,924,7,14,3
721,1,35315,2,819,3,8972,1,924,7,31,1
